"Date","Price","Open","High","Low","Vol.","Change %"
"20-08-2021","138.58","138.02","138.78","137.16","1.12M","-0.09%"
"19-08-2021","138.70","140.42","141.28","138.20","1.24M","-2.71%"
"18-08-2021","142.56","142.60","143.00","141.54","872.90K","-0.03%"
"17-08-2021","142.60","141.40","143.38","140.86","795.44K","0.62%"
"16-08-2021","141.72","140.72","141.94","140.20","865.15K","-0.28%"
"13-08-2021","142.12","142.20","143.24","141.46","893.99K","-0.34%"
"12-08-2021","142.60","141.94","143.60","140.82","1.17M","0.66%"
"11-08-2021","141.66","139.42","141.66","138.72","780.93K","1.77%"
"10-08-2021","139.20","138.56","139.64","137.84","637.08K","0.42%"
"09-08-2021","138.62","140.28","141.18","138.10","695.24K","-1.20%"
"06-08-2021","140.30","142.02","142.14","138.76","1.13M","-0.76%"
"05-08-2021","141.38","139.00","144.00","139.00","1.73M","2.60%"
"04-08-2021","137.80","135.62","138.22","135.20","1.45M","2.18%"
"03-08-2021","134.86","135.18","135.26","134.38","831.23K","-0.18%"
"02-08-2021","135.10","132.72","135.62","132.52","1.39M","2.68%"
"30-07-2021","131.58","132.00","132.84","131.00","1.55M","-1.20%"
"29-07-2021","133.18","133.74","134.08","132.78","843.55K","-0.05%"
"28-07-2021","133.24","133.10","133.64","132.00","965.51K","0.02%"
"27-07-2021","133.22","133.46","133.70","131.00","1.01M","-0.89%"
"26-07-2021","134.42","133.36","134.58","133.18","697.21K","-0.10%"
"23-07-2021","134.56","134.64","135.34","133.96","1.10M","0.42%"
"22-07-2021","134.00","131.38","134.90","131.32","1.49M","2.84%"
"21-07-2021","130.30","128.20","130.84","127.32","1.31M","2.57%"
"20-07-2021","127.04","127.14","128.20","125.98","1.24M","0.76%"
"19-07-2021","126.08","128.00","128.50","124.96","2.08M","-2.57%"
"16-07-2021","129.40","129.76","130.72","128.16","1.50M","-0.64%"
"15-07-2021","130.24","132.80","132.86","129.92","1.32M","-2.49%"
"14-07-2021","133.56","133.56","134.36","133.08","696.10K","-0.85%"
"13-07-2021","134.70","133.64","135.12","133.24","1.09M","0.87%"
"12-07-2021","133.54","132.62","134.00","131.48","931.42K","0.53%"
"09-07-2021","132.84","131.82","132.84","130.58","1.25M","1.39%"
"08-07-2021","131.02","133.18","133.18","129.64","2.07M","-2.21%"
"07-07-2021","133.98","132.58","133.98","132.28","1.06M","1.33%"
"06-07-2021","132.22","133.28","133.64","131.44","1.36M","-1.11%"
"05-07-2021","133.70","133.86","134.24","132.62","588.55K","-0.12%"
"02-07-2021","133.86","134.28","135.12","133.58","946.29K","-0.21%"
"01-07-2021","134.14","134.86","135.74","132.46","1.16M","0.39%"
"30-06-2021","133.62","134.44","135.72","132.42","1.64M","-0.73%"
"29-06-2021","134.60","134.38","135.54","134.20","1.25M","0.30%"
"28-06-2021","134.20","137.00","138.36","134.12","1.16M","-1.99%"
"25-06-2021","136.92","135.34","137.24","134.22","1.29M","1.24%"
"24-06-2021","135.24","137.86","138.00","134.32","2.44M","-1.18%"
"23-06-2021","136.86","137.26","137.38","135.42","1.36M","0.12%"
"22-06-2021","136.70","136.34","137.08","135.24","862.51K","0.15%"
"21-06-2021","136.50","133.32","137.06","132.60","1.24M","2.09%"
"18-06-2021","133.70","137.14","138.12","133.20","3.09M","-2.69%"
"17-06-2021","137.40","136.16","138.90","135.86","1.43M","0.45%"
"16-06-2021","136.78","139.22","139.24","136.54","1.38M","-1.31%"
"15-06-2021","138.60","136.80","138.84","136.46","1.30M","2.11%"
"14-06-2021","135.74","137.00","138.24","135.60","935.04K","-0.72%"
"11-06-2021","136.72","135.30","136.76","134.50","1.04M","1.20%"
"10-06-2021","135.10","136.30","136.58","134.86","1.03M","-0.66%"
"09-06-2021","136.00","136.60","137.14","134.82","1.17M","0.04%"
"08-06-2021","135.94","136.40","136.88","135.56","1.11M","-0.07%"
"07-06-2021","136.04","135.98","136.54","135.42","983.40K","0.03%"
"04-06-2021","136.00","135.78","136.34","134.34","930.92K","0.18%"
"03-06-2021","135.76","135.94","136.32","134.20","941.86K","-0.45%"
"02-06-2021","136.38","134.72","136.46","134.42","1.17M","0.99%"
"01-06-2021","135.04","133.46","136.42","133.46","1.27M","1.81%"
"31-05-2021","132.64","134.28","134.68","132.58","832.41K","-1.68%"
"28-05-2021","134.90","133.10","135.44","133.10","1.86M","3.75%"
"27-05-2021","130.02","134.20","135.86","130.02","8.04M","-3.47%"
"26-05-2021","134.70","135.60","136.06","134.18","1.21M","-0.50%"
"25-05-2021","135.38","137.76","137.82","135.38","1.45M","-0.35%"
"21-05-2021","135.86","135.28","136.22","135.10","1.61M","0.74%"
"20-05-2021","134.86","134.70","135.04","132.54","1.51M","0.88%"
"19-05-2021","133.68","137.70","138.30","132.46","2.18M","-3.84%"
"18-05-2021","139.02","142.22","142.58","139.02","1.45M","-1.70%"
"17-05-2021","141.42","143.62","145.00","140.88","1.29M","-2.12%"
"14-05-2021","144.48","142.42","144.60","140.74","1.31M","2.96%"
"13-05-2021","140.32","138.00","141.04","136.04","992.13K","0.76%"
"12-05-2021","139.26","140.00","140.38","138.62","1.10M","-0.34%"
"11-05-2021","139.74","142.38","142.86","138.04","1.59M","-2.82%"
"10-05-2021","143.80","145.00","145.12","142.78","1.27M","-0.33%"
"07-05-2021","144.28","140.68","145.20","140.68","1.82M","2.95%"
"06-05-2021","140.14","139.92","141.84","138.68","1.26M","0.10%"
"05-05-2021","140.00","137.16","140.10","136.84","1.13M","2.87%"
"04-05-2021","136.10","141.12","141.18","135.64","1.71M","-3.37%"
"03-05-2021","140.84","139.36","141.58","139.36","837.02K","1.46%"
"30-04-2021","138.82","139.70","140.44","138.82","1.26M","-0.42%"
"29-04-2021","139.40","141.18","141.62","138.64","1.03M","-1.39%"
"28-04-2021","141.36","142.68","142.94","141.10","1.25M","-0.56%"
"27-04-2021","142.16","142.56","143.52","140.94","826.48K","-0.22%"
"26-04-2021","142.48","142.68","143.28","142.08","758.47K","-0.32%"
"23-04-2021","142.94","141.36","142.94","140.92","1.31M","0.34%"
"22-04-2021","142.46","141.26","142.86","140.84","1.05M","0.89%"
"21-04-2021","141.20","140.50","141.74","139.44","1.33M","0.66%"
"20-04-2021","140.28","143.48","144.30","140.16","1.43M","-2.45%"
"19-04-2021","143.80","145.70","145.70","143.38","1.46M","-1.48%"
"16-04-2021","145.96","139.80","145.96","139.66","2.90M","4.26%"
"15-04-2021","140.00","139.20","140.20","138.96","1.46M","0.89%"
"14-04-2021","138.76","139.56","139.56","137.94","1.08M","-0.46%"
"13-04-2021","139.40","139.14","139.82","138.14","1.26M","0.09%"
"12-04-2021","139.28","140.34","140.50","139.28","984.01K","-0.80%"
"09-04-2021","140.40","140.00","140.46","139.46","1.39M","-0.03%"
"08-04-2021","140.44","140.30","141.28","139.72","1.25M","0.29%"
"07-04-2021","140.04","141.20","141.52","139.66","1.04M","-0.85%"
"06-04-2021","141.24","140.50","142.46","140.06","1.23M","0.31%"
"01-04-2021","140.80","140.00","141.66","139.50","1.48M","0.57%"
"31-03-2021","140.00","140.82","141.44","139.98","1.80M","-0.77%"
"30-03-2021","141.08","139.64","141.92","139.24","1.52M","2.35%"
"29-03-2021","137.84","137.98","138.36","137.04","880.06K","0.33%"
"26-03-2021","137.38","136.48","137.90","136.34","1.07M","1.42%"
"25-03-2021","135.46","135.00","135.92","133.08","1.09M","-0.07%"
"24-03-2021","135.56","135.04","136.14","134.16","1.29M","-0.31%"
"23-03-2021","135.98","135.34","137.30","134.78","1.14M","0.16%"
"22-03-2021","135.76","136.30","137.64","135.08","1.46M","-1.45%"
"19-03-2021","137.76","140.00","140.04","136.48","5.08M","-2.28%"
"18-03-2021","140.98","136.20","141.32","136.06","3.03M","3.68%"
"17-03-2021","135.98","135.04","136.08","134.00","1.75M","0.41%"
"16-03-2021","135.42","135.36","135.58","134.28","1.20M","0.46%"
"15-03-2021","134.80","134.76","136.04","133.84","1.09M","-0.43%"
"12-03-2021","135.38","135.52","135.72","134.54","1.19M","-0.97%"
"11-03-2021","136.70","135.64","137.04","135.46","1.34M","0.99%"
"10-03-2021","135.36","134.42","135.68","133.42","1.26M","0.19%"
"09-03-2021","135.10","133.70","135.50","132.52","2.04M","0.43%"
"08-03-2021","134.52","130.00","134.92","129.66","2.08M","4.18%"
"05-03-2021","129.12","130.36","130.52","128.26","1.67M","-1.81%"
"04-03-2021","131.50","131.80","131.98","130.00","1.61M","-1.22%"
"03-03-2021","133.12","130.42","133.12","130.24","2.01M","2.49%"
"02-03-2021","129.88","130.20","131.60","129.88","1.04M","-0.76%"
"01-03-2021","130.88","129.26","131.68","129.22","1.40M","2.27%"
"26-02-2021","127.98","129.16","130.60","127.58","2.20M","-1.69%"
"25-02-2021","130.18","131.48","131.84","130.18","1.10M","-0.57%"
"24-02-2021","130.92","129.70","131.28","129.42","1.36M","1.00%"
"23-02-2021","129.62","131.84","131.84","126.86","1.60M","-1.43%"
"22-02-2021","131.50","131.24","131.70","129.62","1.18M","-0.74%"
"19-02-2021","132.48","129.80","132.72","129.76","1.59M","2.25%"
"18-02-2021","129.56","131.10","132.38","129.30","1.49M","-0.93%"
"17-02-2021","130.78","130.66","132.14","130.40","1.53M","0.32%"
"16-02-2021","130.36","131.50","132.18","130.36","1.40M","-1.18%"
"15-02-2021","131.92","134.78","134.78","131.52","1.35M","-1.57%"
"12-02-2021","134.02","131.92","134.02","131.52","1.43M","1.32%"
"11-02-2021","132.28","133.24","133.30","131.48","1.32M","-0.84%"
"10-02-2021","133.40","131.98","134.50","130.20","2.15M","1.69%"
"09-02-2021","131.18","132.00","132.32","130.72","1.16M","-0.94%"
"08-02-2021","132.42","133.70","133.98","131.80","1.50M","-0.66%"
"05-02-2021","133.30","135.38","135.40","132.10","2.23M","-2.10%"
"04-02-2021","136.16","133.88","136.16","132.70","2.31M","0.12%"
"03-02-2021","136.00","136.18","137.52","134.78","2.36M","1.81%"
"02-02-2021","133.58","131.20","133.58","130.92","2.16M","2.33%"
"01-02-2021","130.54","129.12","130.58","128.58","1.73M","2.03%"
"29-01-2021","127.94","128.60","130.30","127.86","2.81M","-1.37%"
"28-01-2021","129.72","128.70","130.06","126.64","2.24M","0.29%"
"27-01-2021","129.34","131.10","132.90","128.86","2.53M","-1.01%"
"26-01-2021","130.66","128.58","131.78","128.18","1.90M","1.79%"
"25-01-2021","128.36","132.72","133.26","128.36","2.66M","-3.34%"
"22-01-2021","132.80","128.70","132.84","128.18","4.96M","7.27%"
"21-01-2021","123.80","122.84","124.22","122.74","1.45M","1.18%"
"20-01-2021","122.36","121.24","122.86","120.32","1.53M","0.94%"
"19-01-2021","121.22","120.80","121.44","120.28","1.21M","1.15%"
"18-01-2021","119.84","118.66","119.84","118.46","1.10M","0.05%"
"15-01-2021","119.78","121.12","121.88","118.86","2.43M","-2.09%"
"14-01-2021","122.34","122.98","123.08","122.10","1.68M","-0.39%"
"13-01-2021","122.82","123.92","124.26","122.62","1.58M","-0.98%"
"12-01-2021","124.04","124.50","125.54","124.04","1.57M","0.05%"
"11-01-2021","123.98","123.00","124.46","121.86","1.57M","-0.02%"
"08-01-2021","124.00","124.60","125.28","123.68","1.82M","-0.24%"
"07-01-2021","124.30","122.16","124.30","121.90","2.22M","1.99%"
"06-01-2021","121.88","117.68","122.10","117.30","2.05M","3.83%"
"05-01-2021","117.38","116.52","118.10","116.30","1.36M","-0.20%"
"04-01-2021","117.62","118.88","119.28","116.68","1.26M","0.09%"
"30-12-2020","117.52","117.16","118.32","117.10","796.35K","0.10%"
"29-12-2020","117.40","119.40","119.74","117.16","902.68K","-1.59%"
"28-12-2020","119.30","118.40","119.40","118.32","1.07M","1.97%"
"23-12-2020","117.00","114.86","117.00","114.62","1.15M","2.33%"
"22-12-2020","114.34","114.42","114.84","113.62","1.39M","0.60%"
"21-12-2020","113.66","116.00","116.08","111.64","2.92M","-3.53%"
"18-12-2020","117.82","116.50","118.58","116.32","6.24M","1.05%"
"17-12-2020","116.60","116.60","117.18","116.02","2.01M","0.81%"
"16-12-2020","115.66","115.36","116.42","114.06","1.85M","0.85%"
"15-12-2020","114.68","112.60","114.68","112.38","1.46M","1.76%"
"14-12-2020","112.70","114.04","115.08","112.66","1.94M","0.02%"
"11-12-2020","112.68","113.14","113.52","111.36","1.66M","-0.74%"
"10-12-2020","113.52","114.16","114.80","112.98","1.27M","-0.33%"
"09-12-2020","113.90","114.98","116.22","113.88","1.63M","-0.44%"
"08-12-2020","114.40","112.60","114.54","112.52","1.39M","1.76%"
"07-12-2020","112.42","112.10","113.42","111.98","1.22M","-0.78%"
"04-12-2020","113.30","112.04","113.30","111.84","1.55M","1.23%"
"03-12-2020","111.92","112.66","113.14","111.92","1.26M","-0.89%"
"02-12-2020","112.92","112.80","113.42","111.72","1.49M","-0.02%"
"01-12-2020","112.94","112.58","113.42","112.00","1.63M","0.84%"
"30-11-2020","112.00","112.00","113.50","111.78","3.26M","-0.60%"
"27-11-2020","112.68","111.20","112.94","111.10","1.79M","1.19%"
"26-11-2020","111.36","112.80","112.96","111.36","1.01M","-0.89%"
"25-11-2020","112.36","112.76","113.06","111.28","1.83M","-0.02%"
"24-11-2020","112.38","112.92","113.30","111.98","1.76M","0.63%"
"23-11-2020","111.68","110.30","112.52","110.20","1.61M","1.92%"
"20-11-2020","109.58","109.66","110.72","109.42","2.06M","-0.20%"
"19-11-2020","109.80","109.00","110.54","108.90","1.95M","-1.19%"
"18-11-2020","111.12","111.16","112.02","110.76","1.47M","-0.43%"
"17-11-2020","111.60","111.72","112.40","110.74","1.49M","-0.62%"
"16-11-2020","112.30","113.24","113.82","111.92","2.00M","-0.65%"
"13-11-2020","113.04","113.10","115.30","112.78","2.36M","-0.60%"
"12-11-2020","113.72","113.64","115.40","111.86","2.71M","-3.23%"
"11-11-2020","117.52","118.20","119.22","116.88","2.00M","-0.74%"
"10-11-2020","118.40","116.48","119.16","115.94","3.12M","1.65%"
"09-11-2020","116.48","110.88","119.30","110.02","5.07M","7.22%"
"06-11-2020","108.64","109.44","109.80","107.08","1.92M","-1.31%"
"05-11-2020","110.08","107.98","110.58","107.54","2.07M","2.44%"
"04-11-2020","107.46","105.20","108.38","103.74","2.50M","1.11%"
"03-11-2020","106.28","104.42","106.38","103.86","1.83M","2.79%"
"02-11-2020","103.40","101.52","104.08","100.36","1.51M","2.68%"
"30-10-2020","100.70","98.62","101.44","98.50","1.88M","0.06%"
"29-10-2020","100.64","99.89","101.56","98.68","2.58M","0.54%"
"28-10-2020","100.10","103.92","104.24","99.18","3.47M","-6.03%"
"27-10-2020","106.52","107.76","107.78","105.76","2.03M","-0.93%"
"26-10-2020","107.52","109.42","109.70","107.52","1.68M","-1.95%"
"23-10-2020","109.66","108.34","110.26","108.02","1.17M","0.59%"
"22-10-2020","109.02","108.18","109.34","107.04","1.67M","0.31%"
"21-10-2020","108.68","111.38","111.50","108.38","1.42M","-1.86%"
"20-10-2020","110.74","109.60","111.36","109.16","1.31M","0.25%"
"19-10-2020","110.46","111.10","112.46","109.70","1.04M","-0.45%"
"16-10-2020","110.96","109.36","111.18","108.94","1.74M","1.48%"
"15-10-2020","109.34","111.18","111.18","107.92","2.00M","-2.72%"
"14-10-2020","112.40","111.42","112.78","111.40","977.60K","1.04%"
"13-10-2020","111.24","112.68","112.90","110.44","1.32M","-1.07%"
"12-10-2020","112.44","111.34","112.80","110.82","1.26M","0.79%"
"09-10-2020","111.56","111.00","111.76","110.38","1.47M","0.65%"
"08-10-2020","110.84","109.52","111.00","108.84","1.73M","1.46%"
"07-10-2020","109.24","108.68","109.44","108.28","1.52M","0.29%"
"06-10-2020","108.92","107.76","109.54","106.72","1.44M","1.49%"
"05-10-2020","107.32","106.20","107.64","105.92","1.26M","1.36%"
"02-10-2020","105.88","105.22","106.38","105.02","1.57M","-0.73%"
"01-10-2020","106.66","108.60","108.80","106.58","1.61M","-1.13%"
"30-09-2020","107.88","108.04","108.98","107.80","1.86M","-0.70%"
"29-09-2020","108.64","109.86","110.88","108.64","1.99M","-1.20%"
"28-09-2020","109.96","105.00","110.60","104.00","5.93M","9.22%"
"25-09-2020","100.68","102.53","102.60","98.84","2.76M","-1.60%"
"24-09-2020","102.32","100.06","102.80","99.79","2.05M","1.03%"
"23-09-2020","101.27","104.23","104.32","101.16","1.78M","-0.60%"
"22-09-2020","101.88","101.23","102.91","101.14","2.14M","0.77%"
"21-09-2020","101.11","106.05","106.35","100.30","3.30M","-4.66%"
"18-09-2020","106.05","107.24","107.85","106.05","5.61M","-1.18%"
"17-09-2020","107.31","105.94","107.58","105.40","1.47M","0.30%"
"16-09-2020","106.99","105.34","106.99","105.00","1.61M","1.52%"
"15-09-2020","105.38","105.24","105.80","104.52","1.75M","0.05%"
"14-09-2020","105.33","106.37","106.88","105.07","1.18M","-0.27%"
"11-09-2020","105.62","106.26","106.26","104.91","1.38M","-0.39%"
"10-09-2020","106.03","106.79","107.53","105.24","1.37M","-0.44%"
"09-09-2020","106.50","104.23","106.68","104.23","1.43M","2.34%"
"08-09-2020","104.06","105.72","105.76","103.24","1.78M","-1.55%"
"07-09-2020","105.71","104.57","106.07","104.30","1.05M","1.35%"
"04-09-2020","104.30","104.62","106.61","103.20","2.05M","-0.98%"
"03-09-2020","105.33","107.72","108.46","104.57","2.26M","-1.91%"
"02-09-2020","107.38","105.89","108.10","105.63","2.20M","1.93%"
"01-09-2020","105.34","105.29","106.14","103.76","1.66M","1.04%"
"31-08-2020","104.26","106.79","107.27","104.23","1.96M","-2.17%"
"28-08-2020","106.57","107.78","108.28","106.39","1.59M","-0.82%"
"27-08-2020","107.45","108.18","108.77","107.24","1.29M","-0.75%"
"26-08-2020","108.27","106.91","108.30","106.28","1.09M","1.23%"
"25-08-2020","106.95","107.71","108.23","106.84","1.37M","-0.54%"
"24-08-2020","107.53","105.11","107.53","105.11","1.61M","2.88%"
"21-08-2020","104.52","105.13","105.76","103.07","1.63M","-0.36%"
"20-08-2020","104.89","105.18","105.33","104.08","1.06M","-1.41%"
"19-08-2020","106.39","104.91","106.44","104.64","947.93K","1.17%"
"18-08-2020","105.16","104.68","106.35","104.35","1.21M","0.21%"
"17-08-2020","104.95","104.48","105.94","104.48","1.01M","0.17%"
"14-08-2020","104.77","105.47","106.01","104.15","1.07M","-1.04%"
"13-08-2020","105.87","106.55","107.36","105.81","1.31M","-0.79%"
"12-08-2020","106.71","105.31","107.11","104.98","1.46M","0.80%"
"11-08-2020","105.87","104.93","106.70","104.93","1.93M","1.47%"
"10-08-2020","104.33","104.80","105.45","104.17","1.22M","-0.17%"
"07-08-2020","104.52","102.77","105.65","102.68","1.93M","1.81%"
"06-08-2020","102.66","103.67","105.65","101.34","2.87M","1.62%"
"05-08-2020","101.02","99.86","101.45","99.72","1.43M","1.36%"
"04-08-2020","99.67","101.67","102.53","99.63","1.58M","-1.29%"
"03-08-2020","100.96","97.72","101.70","97.72","1.83M","3.40%"
"31-07-2020","97.65","98.64","99.94","97.48","2.05M","-1.38%"
"30-07-2020","99.02","103.09","103.13","97.68","2.50M","-4.12%"
"29-07-2020","103.27","102.77","103.56","102.44","1.37M","0.46%"
"28-07-2020","102.80","102.15","103.20","101.50","1.07M","0.65%"
"27-07-2020","102.14","100.87","102.78","100.55","1.04M","0.46%"
"24-07-2020","101.67","102.46","102.71","101.45","1.30M","-1.85%"
"23-07-2020","103.58","103.42","104.23","102.73","1.43M","-0.09%"
"22-07-2020","103.67","103.79","104.46","102.91","1.57M","-0.47%"
"21-07-2020","104.15","103.67","105.56","103.47","2.61M","1.39%"
"20-07-2020","102.73","100.78","102.98","100.15","1.46M","1.62%"
"17-07-2020","101.09","100.71","101.52","100.22","1.92M","-0.11%"
"16-07-2020","101.20","100.06","101.74","98.82","1.76M","0.23%"
"15-07-2020","100.96","99.14","102.05","98.89","2.34M","1.99%"
"14-07-2020","99.00","97.09","99.00","96.67","1.77M","0.57%"
"13-07-2020","98.44","98.26","99.07","97.43","1.43M","1.11%"
"10-07-2020","97.36","95.03","97.75","94.76","1.80M","2.16%"
"09-07-2020","95.30","96.08","97.09","94.98","1.61M","-0.08%"
"08-07-2020","95.37","96.71","97.93","95.37","1.74M","-2.15%"
"07-07-2020","97.47","96.76","97.81","96.49","1.12M","0.17%"
"06-07-2020","97.30","97.18","98.06","96.56","1.44M","1.79%"
"03-07-2020","95.59","96.01","96.29","95.03","906.19K","-0.49%"
"02-07-2020","96.06","94.71","96.87","94.18","1.91M","2.46%"
"01-07-2020","93.75","93.17","94.87","92.62","1.41M","-0.73%"
"30-06-2020","94.44","93.66","94.71","93.01","1.78M","1.02%"
"29-06-2020","93.48","91.32","94.45","91.32","2.07M","1.83%"
"26-06-2020","91.80","93.12","94.44","91.80","1.63M","-0.27%"
"25-06-2020","92.06","90.96","92.72","89.92","1.76M","0.85%"
"24-06-2020","91.28","93.54","94.06","91.25","1.46M","-2.63%"
"23-06-2020","93.75","92.92","94.94","92.38","2.08M","1.36%"
"22-06-2020","92.49","92.83","93.86","91.89","1.86M","-1.18%"
"19-06-2020","93.59","92.83","94.56","92.65","6.64M","1.13%"
"18-06-2020","92.54","91.77","94.26","91.50","2.45M","0.27%"
"17-06-2020","92.29","91.37","93.41","90.96","2.37M","1.03%"
"16-06-2020","91.35","90.00","92.38","89.11","3.77M","3.99%"
"15-06-2020","87.85","85.79","88.78","85.47","2.30M","-1.13%"
"12-06-2020","88.85","88.46","91.26","87.89","3.10M","-0.55%"
"11-06-2020","89.34","92.20","92.20","89.34","4.14M","-5.91%"
"10-06-2020","94.96","97.00","97.93","94.49","2.48M","-1.50%"
"09-06-2020","96.40","97.36","97.99","95.23","2.86M","-1.09%"
"08-06-2020","97.47","96.73","98.66","95.84","2.34M","-0.39%"
"05-06-2020","97.84","95.46","98.22","95.07","3.91M","3.73%"
"04-06-2020","94.33","94.11","95.50","93.48","3.38M","-0.32%"
"03-06-2020","94.64","92.58","94.85","91.91","3.39M","2.90%"
"02-06-2020","91.97","90.51","92.08","90.33","3.41M","3.54%"
"29-05-2020","88.82","88.33","89.91","88.01","3.76M","-0.57%"
"28-05-2020","89.33","89.71","89.84","88.52","2.49M","0.11%"
"27-05-2020","89.23","88.94","91.03","88.49","2.61M","0.59%"
"26-05-2020","88.70","87.89","89.05","87.15","2.73M","2.52%"
"25-05-2020","86.52","85.16","86.57","84.26","1.50M","2.54%"
"22-05-2020","84.38","83.11","85.13","82.87","1.77M","-0.10%"
"21-05-2020","84.46","84.20","85.58","83.65","1.54M","-0.68%"
"20-05-2020","85.03","83.26","85.45","82.68","2.36M","1.60%"
"19-05-2020","83.69","84.04","84.11","81.17","3.95M","1.61%"
"18-05-2020","82.37","79.56","82.56","79.26","3.94M","6.07%"
"15-05-2020","77.65","76.58","78.44","76.39","3.14M","2.36%"
"14-05-2020","75.86","76.62","77.46","74.15","3.24M","-2.26%"
"13-05-2020","77.62","77.99","78.62","76.87","2.79M","-2.00%"
"12-05-2020","79.20","78.86","79.64","78.16","2.29M","-0.31%"
"11-05-2020","79.45","80.58","81.24","78.72","2.75M","-0.23%"
"08-05-2020","79.63","78.89","81.24","77.62","4.56M","4.77%"
"07-05-2020","76.00","73.69","76.00","73.47","2.58M","2.23%"
"06-05-2020","74.34","75.36","75.60","74.01","1.99M","-1.23%"
"05-05-2020","75.27","74.28","75.40","73.30","2.71M","3.34%"
"04-05-2020","72.84","74.28","74.51","72.31","3.78M","-4.58%"
"30-04-2020","76.34","80.05","80.22","75.96","4.58M","-3.62%"
"29-04-2020","79.20","76.53","79.57","76.16","3.45M","3.51%"
"28-04-2020","76.52","73.69","77.16","73.60","4.36M","3.83%"
"27-04-2020","73.69","72.30","73.72","71.97","2.69M","4.22%"
"24-04-2020","70.71","71.13","72.47","70.59","2.83M","-2.16%"
"23-04-2020","72.27","71.49","72.60","70.49","2.69M","1.47%"
"22-04-2020","71.22","70.59","71.45","69.96","2.79M","1.90%"
"21-04-2020","69.90","72.18","72.28","69.21","3.60M","-4.20%"
"20-04-2020","72.96","73.41","73.60","70.74","2.78M","0.53%"
"17-04-2020","72.58","72.57","74.42","72.32","4.55M","3.50%"
"16-04-2020","70.12","71.61","71.81","69.60","3.38M","-0.98%"
"15-04-2020","70.82","74.64","74.70","70.33","3.96M","-5.11%"
"14-04-2020","74.63","74.50","75.45","73.33","2.72M","1.78%"
"09-04-2020","73.32","74.60","75.59","72.49","4.32M","-0.66%"
"08-04-2020","73.81","75.31","75.31","72.56","3.88M","-3.08%"
"07-04-2020","76.16","76.50","78.15","75.78","5.12M","3.02%"
"06-04-2020","73.92","72.03","73.97","71.68","3.99M","7.43%"
"03-04-2020","68.81","68.63","69.75","68.21","3.28M","-0.09%"
"02-04-2020","68.87","66.66","69.55","66.44","5.03M","3.22%"
"01-04-2020","66.73","67.61","67.91","66.18","4.27M","-4.45%"
"31-03-2020","69.84","68.78","71.15","67.93","5.08M","2.94%"
"30-03-2020","67.84","66.21","67.84","65.01","3.17M","3.17%"
"27-03-2020","65.76","67.52","68.58","65.15","4.68M","-4.93%"
"26-03-2020","69.17","67.16","69.57","66.76","4.67M","0.37%"
"25-03-2020","68.92","70.04","70.76","65.93","5.66M","0.91%"
"24-03-2020","68.29","65.32","68.29","64.63","6.90M","11.56%"
"23-03-2020","61.22","57.69","63.64","56.79","5.97M","1.37%"
"20-03-2020","60.39","58.18","62.18","57.95","8.72M","10.02%"
"19-03-2020","54.89","54.76","58.14","52.98","5.50M","0.02%"
"18-03-2020","54.88","58.59","59.03","54.30","7.90M","-10.01%"
"17-03-2020","60.98","62.44","62.58","57.24","7.88M","2.62%"
"16-03-2020","59.42","59.05","61.72","56.41","11.02M","-5.27%"
"13-03-2020","62.73","64.62","68.40","61.26","10.50M","0.00%"
"12-03-2020","62.73","68.51","69.07","62.73","12.15M","-12.70%"
"11-03-2020","71.86","73.02","74.40","71.31","6.88M","-0.34%"
"10-03-2020","72.10","73.50","76.16","71.98","8.59M","-0.63%"
"09-03-2020","72.56","72.12","74.97","71.24","9.68M","-7.65%"
"06-03-2020","78.57","79.33","80.29","78.02","5.70M","-3.24%"
"05-03-2020","81.20","83.29","83.45","80.31","4.18M","-2.04%"
"04-03-2020","82.90","82.83","83.35","82.05","3.98M","-0.03%"
"03-03-2020","82.93","83.07","85.17","82.28","5.23M","0.38%"
"02-03-2020","82.61","83.83","85.86","81.49","6.26M","-1.67%"
"28-02-2020","84.02","83.80","84.88","81.95","8.89M","-3.62%"
"27-02-2020","87.17","86.99","87.92","85.16","5.48M","-1.83%"
"26-02-2020","88.79","88.84","89.59","86.39","5.19M","-0.77%"
"25-02-2020","89.48","91.23","91.37","89.23","3.39M","-1.63%"
"24-02-2020","90.96","92.40","92.63","90.34","3.85M","-4.21%"
"21-02-2020","94.96","95.37","95.97","94.27","2.61M","-0.85%"
"20-02-2020","95.77","96.26","97.02","95.77","1.56M","-0.60%"
"19-02-2020","96.35","96.49","96.85","95.79","1.51M","0.04%"
"18-02-2020","96.31","96.29","96.56","95.63","1.55M","-0.96%"
"17-02-2020","97.25","96.13","97.38","95.93","1.25M","1.14%"
"14-02-2020","96.15","96.73","97.09","95.99","1.80M","-0.47%"
"13-02-2020","96.60","98.39","99.00","96.35","2.63M","-2.21%"
"12-02-2020","98.78","98.98","99.18","98.22","1.61M","0.13%"
"11-02-2020","98.66","97.90","99.11","96.92","2.47M","1.05%"
"10-02-2020","97.63","97.36","98.04","97.27","1.57M","0.00%"
"07-02-2020","97.63","97.72","98.33","97.11","2.46M","-0.35%"
"06-02-2020","97.97","99.95","100.06","97.29","3.21M","-4.43%"
"05-02-2020","102.51","100.22","103.09","99.50","3.89M","0.65%"
"04-02-2020","101.85","101.02","101.85","100.66","2.33M","1.58%"
