"Date","Price","Open","High","Low","Vol.","Change %"
"19-08-2021","125.760","125.160","125.920","124.080","1.77M","-0.91%"
"18-08-2021","126.920","126.780","127.380","126.660","1.19M","-0.14%"
"17-08-2021","127.100","125.240","127.340","124.780","1.52M","1.15%"
"16-08-2021","125.660","124.520","125.720","124.200","1.19M","0.14%"
"13-08-2021","125.480","125.500","126.280","125.140","1.15M","-0.33%"
"12-08-2021","125.900","122.980","125.940","122.440","1.51M","1.73%"
"11-08-2021","123.760","124.180","125.100","123.580","1.45M","-0.39%"
"10-08-2021","124.240","124.720","126.680","124.240","1.11M","-0.35%"
"09-08-2021","124.680","124.340","124.840","123.660","1.17M","-0.13%"
"06-08-2021","124.840","125.640","125.920","124.340","1.22M","-0.75%"
"05-08-2021","125.780","124.000","125.940","123.840","1.62M","1.95%"
"04-08-2021","123.380","122.800","123.580","122.060","1.58M","1.21%"
"03-08-2021","121.900","121.240","122.960","120.720","1.42M","0.49%"
"02-08-2021","121.300","122.000","122.920","119.540","1.30M","0.38%"
"30-07-2021","120.840","120.100","121.480","119.300","1.97M","-0.35%"
"29-07-2021","121.260","121.080","121.600","120.460","1.50M","0.23%"
"28-07-2021","120.980","119.040","121.180","119.040","1.63M","1.82%"
"27-07-2021","118.820","117.240","120.080","117.160","2.05M","1.04%"
"26-07-2021","117.600","117.100","118.620","117.000","1.43M","-0.17%"
"23-07-2021","117.800","119.500","119.640","117.480","2.47M","-1.01%"
"22-07-2021","119.000","118.480","119.240","116.620","2.46M","0.46%"
"21-07-2021","118.460","118.700","119.560","115.180","5.33M","-2.49%"
"20-07-2021","121.480","122.700","123.300","120.660","2.33M","-1.04%"
"19-07-2021","122.760","124.980","125.140","121.960","2.51M","-2.15%"
"16-07-2021","125.460","125.160","126.440","124.840","1.92M","0.05%"
"15-07-2021","125.400","126.320","126.580","124.860","1.39M","-1.26%"
"14-07-2021","127.000","126.940","127.360","126.020","1.42M","-0.20%"
"13-07-2021","127.260","124.840","127.260","124.580","1.93M","1.18%"
"12-07-2021","125.780","124.520","125.980","123.680","1.99M","0.85%"
"09-07-2021","124.720","123.200","124.720","122.400","2.25M","1.25%"
"08-07-2021","123.180","123.740","124.200","121.120","2.83M","-1.06%"
"07-07-2021","124.500","122.300","126.060","121.900","3.27M","3.49%"
"06-07-2021","120.300","118.700","120.920","118.160","1.59M","1.18%"
"05-07-2021","118.900","118.640","119.160","117.940","874.41K","-0.34%"
"02-07-2021","119.300","118.240","119.300","117.980","1.13M","0.76%"
"01-07-2021","118.400","119.080","119.820","117.400","1.50M","-0.37%"
"30-06-2021","118.840","120.360","121.100","118.640","2.24M","-0.75%"
"29-06-2021","119.740","118.220","120.500","118.220","1.62M","1.05%"
"28-06-2021","118.500","117.280","119.020","117.260","1.43M","0.70%"
"25-06-2021","117.680","118.080","118.800","117.300","1.21M","-0.83%"
"24-06-2021","118.660","117.000","119.200","116.820","1.73M","1.78%"
"23-06-2021","116.580","118.700","118.800","116.580","1.27M","-1.27%"
"22-06-2021","118.080","117.940","118.340","116.880","1.37M","0.02%"
"21-06-2021","118.060","117.520","119.500","117.360","1.68M","-0.12%"
"18-06-2021","118.200","119.940","120.120","117.840","4.46M","-0.97%"
"17-06-2021","119.360","117.540","119.360","116.840","1.80M","0.45%"
"16-06-2021","118.820","118.840","119.840","118.640","2.12M","-1.20%"
"15-06-2021","120.260","120.460","121.080","120.020","1.83M","0.28%"
"14-06-2021","119.920","118.500","120.120","118.480","2.12M","1.34%"
"11-06-2021","118.340","116.800","118.340","116.280","2.25M","1.98%"
"10-06-2021","116.040","115.360","116.080","114.420","1.68M","0.85%"
"09-06-2021","115.060","116.000","116.000","114.160","1.88M","-0.81%"
"08-06-2021","116.000","115.900","117.740","115.760","1.97M","0.35%"
"07-06-2021","115.600","114.640","115.960","114.200","1.51M","0.70%"
"04-06-2021","114.800","114.000","114.900","113.620","1.29M","1.15%"
"03-06-2021","113.500","114.000","114.020","112.540","1.53M","-0.54%"
"02-06-2021","114.120","114.140","114.800","113.400","1.62M","0.18%"
"01-06-2021","113.920","114.400","116.140","113.920","1.59M","0.35%"
"31-05-2021","113.520","114.760","114.900","113.520","1.03M","-1.39%"
"28-05-2021","115.120","113.920","115.860","113.660","1.34M","1.05%"
"27-05-2021","113.920","115.920","116.240","113.740","2.65M","-1.81%"
"26-05-2021","116.020","115.540","116.300","115.200","1.33M","0.82%"
"25-05-2021","115.080","115.640","116.040","114.740","1.80M","0.17%"
"21-05-2021","114.880","114.960","115.400","114.380","2.00M","-0.10%"
"20-05-2021","115.000","112.100","115.000","112.020","1.76M","2.59%"
"19-05-2021","112.100","112.780","112.960","110.940","1.98M","-1.18%"
"18-05-2021","113.440","113.500","114.020","112.540","1.82M","0.41%"
"17-05-2021","112.980","114.000","114.540","112.960","1.55M","-0.93%"
"14-05-2021","114.040","112.280","114.040","112.140","1.46M","1.68%"
"13-05-2021","112.160","110.780","112.640","109.100","1.86M","-0.36%"
"12-05-2021","112.560","112.540","113.460","111.860","2.24M","-0.62%"
"11-05-2021","113.260","114.200","114.860","111.640","2.98M","-2.02%"
"10-05-2021","115.600","116.160","116.420","114.660","1.69M","-1.50%"
"07-05-2021","117.360","117.060","117.640","116.320","1.66M","0.81%"
"06-05-2021","116.420","114.980","116.700","114.800","2.02M","0.50%"
"05-05-2021","115.840","114.360","116.100","114.120","2.08M","2.75%"
"04-05-2021","112.740","116.860","117.080","112.680","3.43M","-3.33%"
"03-05-2021","116.620","116.800","117.800","116.020","1.44M","-0.12%"
"30-04-2021","116.760","118.300","118.520","116.760","2.31M","-1.08%"
"29-04-2021","118.040","119.100","119.800","117.520","1.92M","-0.61%"
"28-04-2021","118.760","117.760","119.360","117.440","1.66M","0.61%"
"27-04-2021","118.040","118.380","119.400","117.920","1.57M","-0.40%"
"26-04-2021","118.520","119.200","119.980","117.960","1.52M","-0.75%"
"23-04-2021","119.420","120.100","120.720","117.360","2.97M","-1.06%"
"22-04-2021","120.700","118.000","121.000","117.140","3.90M","3.43%"
"21-04-2021","116.700","115.000","116.700","114.080","2.26M","1.18%"
"20-04-2021","115.340","115.700","116.160","114.800","2.06M","-0.60%"
"19-04-2021","116.040","116.220","116.520","115.080","1.76M","-0.15%"
"16-04-2021","116.220","115.840","116.260","114.880","2.91M","0.47%"
"15-04-2021","115.680","114.400","116.260","113.700","2.80M","2.01%"
"14-04-2021","113.400","115.000","118.000","113.300","4.97M","1.11%"
"13-04-2021","112.160","111.060","112.460","110.700","1.94M","0.83%"
"12-04-2021","111.240","112.300","112.360","110.880","1.72M","-0.94%"
"09-04-2021","112.300","111.540","112.380","110.480","2.37M","1.08%"
"08-04-2021","111.100","109.500","111.980","109.160","2.87M","1.59%"
"07-04-2021","109.360","108.700","109.500","107.880","2.12M","0.42%"
"06-04-2021","108.900","109.580","109.880","108.140","3.12M","1.99%"
"01-04-2021","106.780","104.960","107.140","104.700","2.75M","2.26%"
"31-03-2021","104.420","103.200","104.440","103.120","2.31M","0.83%"
"30-03-2021","103.560","103.900","104.100","103.240","2.19M","-0.71%"
"29-03-2021","104.300","103.480","104.340","102.980","2.36M","1.38%"
"26-03-2021","102.880","102.780","103.380","102.320","1.86M","0.41%"
"25-03-2021","102.460","102.400","103.140","101.800","2.66M","-0.35%"
"24-03-2021","102.820","103.240","104.180","102.440","2.27M","-0.23%"
"23-03-2021","103.060","102.000","103.700","101.420","3.07M","-0.43%"
"22-03-2021","103.500","102.980","103.800","101.980","2.65M","-0.10%"
"19-03-2021","103.600","102.780","103.640","102.500","6.11M","0.82%"
"18-03-2021","102.760","102.900","103.700","102.440","3.14M","-0.23%"
"17-03-2021","103.000","103.120","103.500","102.260","2.45M","-0.02%"
"16-03-2021","103.020","103.200","103.560","102.520","2.25M","0.35%"
"15-03-2021","102.660","103.220","103.420","102.440","2.27M","-0.37%"
"12-03-2021","103.040","105.980","105.980","103.040","3.16M","-2.66%"
"11-03-2021","105.860","103.840","106.520","103.840","3.00M","0.04%"
"10-03-2021","105.820","105.940","106.520","105.080","2.45M","-0.17%"
"09-03-2021","106.000","104.840","107.380","104.020","3.78M","1.28%"
"08-03-2021","104.660","102.500","105.140","101.720","3.35M","2.83%"
"05-03-2021","101.780","101.900","102.840","101.120","2.69M","-0.88%"
"04-03-2021","102.680","102.000","103.660","101.640","2.37M","-0.41%"
"03-03-2021","103.100","103.880","104.560","102.120","2.86M","-0.39%"
"02-03-2021","103.500","103.340","104.780","102.880","2.28M","0.14%"
"01-03-2021","103.360","103.320","104.180","102.240","2.42M","1.27%"
"26-02-2021","102.060","101.000","103.320","100.540","3.57M","-0.64%"
"25-02-2021","102.720","104.700","104.840","102.180","2.29M","-0.48%"
"24-02-2021","103.220","102.340","103.600","102.180","1.95M","0.31%"
"23-02-2021","102.900","103.780","103.860","100.460","3.51M","-0.96%"
"22-02-2021","103.900","104.000","104.500","102.920","2.41M","-0.99%"
"19-02-2021","104.940","106.280","106.460","104.760","3.08M","-1.22%"
"18-02-2021","106.240","104.160","106.240","104.120","3.01M","1.74%"
"17-02-2021","104.420","107.600","107.640","104.220","3.72M","-3.62%"
"16-02-2021","108.340","109.000","109.000","107.900","1.67M","-0.46%"
"15-02-2021","108.840","109.060","109.180","108.280","1.40M","0.26%"
"12-02-2021","108.560","108.540","108.800","107.780","1.94M","-0.86%"
"11-02-2021","109.500","107.400","109.500","107.100","2.09M","2.07%"
"10-02-2021","107.280","108.680","108.680","106.420","2.26M","-1.47%"
"09-02-2021","108.880","108.960","109.220","107.820","1.64M","-0.07%"
"08-02-2021","108.960","109.160","109.800","108.680","1.74M","0.44%"
"05-02-2021","108.480","110.960","110.960","108.240","2.47M","-1.63%"
"04-02-2021","110.280","108.200","110.700","108.080","2.64M","1.40%"
"03-02-2021","108.760","108.500","109.440","107.900","2.56M","0.46%"
"02-02-2021","108.260","107.600","108.560","107.580","2.73M","1.14%"
"01-02-2021","107.040","106.000","108.120","105.500","2.94M","2.14%"
"29-01-2021","104.800","108.200","109.040","104.800","4.98M","-3.23%"
"28-01-2021","108.300","108.300","109.020","106.120","3.39M","-1.22%"
"27-01-2021","109.640","110.840","111.940","108.120","4.69M","-0.31%"
"26-01-2021","109.980","105.820","110.000","105.460","4.30M","4.23%"
"25-01-2021","105.520","105.160","105.740","103.800","3.20M","0.78%"
"22-01-2021","104.700","104.440","104.800","103.120","2.57M","-0.21%"
"21-01-2021","104.920","105.500","106.060","104.540","2.14M","0.06%"
"20-01-2021","104.860","105.000","105.480","104.120","2.63M","0.92%"
"19-01-2021","103.900","104.100","104.440","103.240","2.68M","0.64%"
"18-01-2021","103.240","103.060","104.040","102.700","2.18M","-0.27%"
"15-01-2021","103.520","105.000","106.760","102.860","5.73M","-0.65%"
"14-01-2021","104.200","105.160","105.420","103.480","3.52M","-1.10%"
"13-01-2021","105.360","105.780","106.040","104.460","2.65M","-0.36%"
"12-01-2021","105.740","106.500","106.940","105.640","2.35M","-0.28%"
"11-01-2021","106.040","106.300","106.740","105.000","2.91M","-0.13%"
"08-01-2021","106.180","105.140","106.720","105.040","3.07M","1.59%"
"07-01-2021","104.520","105.580","105.700","104.040","3.18M","-0.91%"
"06-01-2021","105.480","105.140","106.260","103.600","3.02M","0.42%"
"05-01-2021","105.040","104.980","106.200","104.460","2.80M","-0.27%"
"04-01-2021","105.320","108.100","108.500","104.780","2.93M","-1.77%"
"30-12-2020","107.220","106.940","107.680","106.580","1.53M","0.39%"
"29-12-2020","106.800","107.000","107.940","106.660","2.48M","1.46%"
"28-12-2020","105.260","105.100","106.120","104.660","2.06M","1.45%"
"23-12-2020","103.760","104.080","104.200","103.220","1.63M","0.14%"
"22-12-2020","103.620","102.100","103.960","101.900","2.63M","2.13%"
"21-12-2020","101.460","102.060","102.520","100.080","3.96M","-2.69%"
"18-12-2020","104.260","105.080","106.280","103.380","11.53M","-0.70%"
"17-12-2020","105.000","103.540","105.080","103.000","4.06M","2.14%"
"16-12-2020","102.800","101.140","102.800","100.480","3.28M","2.11%"
"15-12-2020","100.680","100.460","101.460","100.100","2.64M","0.75%"
"14-12-2020","99.930","100.200","100.560","98.690","3.24M","0.18%"
"11-12-2020","99.750","101.220","101.220","99.070","2.90M","-1.41%"
"10-12-2020","101.180","102.000","102.460","99.720","3.18M","-0.88%"
"09-12-2020","102.080","102.720","103.600","102.020","3.01M","0.00%"
"08-12-2020","102.080","101.700","102.080","101.040","2.27M","0.35%"
"07-12-2020","101.720","102.800","102.800","101.120","2.42M","-1.03%"
"04-12-2020","102.780","101.000","102.820","100.780","2.58M","1.86%"
"03-12-2020","100.900","101.600","101.900","99.980","2.53M","-0.39%"
"02-12-2020","101.300","101.580","102.120","100.820","2.37M","0.08%"
"01-12-2020","101.220","102.400","102.600","101.220","3.32M","-0.75%"
"30-11-2020","101.980","100.000","101.980","99.940","6.76M","1.84%"
"27-11-2020","100.140","100.000","100.740","99.820","3.03M","0.60%"
"26-11-2020","99.540","99.400","100.520","99.070","2.53M","0.87%"
"25-11-2020","98.680","98.000","98.980","97.500","3.39M","1.37%"
"24-11-2020","97.350","99.310","99.360","97.350","3.82M","-0.95%"
"23-11-2020","98.280","99.300","99.880","98.280","3.21M","-0.53%"
"20-11-2020","98.800","99.520","99.630","98.750","3.91M","-0.62%"
"19-11-2020","99.420","99.890","100.040","99.000","2.79M","-0.58%"
"18-11-2020","100.000","98.560","100.680","98.320","3.20M","1.49%"
"17-11-2020","98.530","100.360","100.640","98.050","3.74M","-1.75%"
"16-11-2020","100.280","102.400","102.920","100.280","3.91M","-0.93%"
"13-11-2020","101.220","100.320","102.560","100.120","3.05M","0.94%"
"12-11-2020","100.280","101.000","102.140","100.240","3.10M","-1.22%"
"11-11-2020","101.520","99.800","101.840","99.700","3.93M","2.45%"
"10-11-2020","99.090","99.880","101.460","98.440","5.53M","0.12%"
"09-11-2020","98.970","99.770","103.340","98.370","8.84M","1.77%"
"06-11-2020","97.250","97.500","98.800","95.960","4.41M","-0.98%"
"05-11-2020","98.210","98.700","99.800","97.550","6.03M","1.51%"
"04-11-2020","96.750","93.280","97.040","93.110","5.39M","2.98%"
"03-11-2020","93.950","91.230","94.430","90.560","5.30M","4.18%"
"02-11-2020","90.180","92.200","92.550","89.930","6.75M","-1.43%"
"30-10-2020","91.490","92.650","93.710","90.650","6.77M","-1.90%"
"29-10-2020","93.260","92.480","94.170","90.700","8.12M","1.11%"
"28-10-2020","92.240","96.950","97.160","91.910","11.91M","-4.86%"
"27-10-2020","96.950","100.000","101.240","96.840","14.31M","-0.56%"
"26-10-2020","97.500","100.000","105.400","96.340","22.20M","-21.94%"
"23-10-2020","124.900","124.500","125.320","124.080","1.75M","0.32%"
"22-10-2020","124.500","124.280","124.800","122.600","2.36M","-0.34%"
"21-10-2020","124.920","127.940","127.980","124.840","2.43M","-2.05%"
"20-10-2020","127.540","130.780","131.340","127.540","1.95M","-2.64%"
"19-10-2020","131.000","133.160","134.340","131.000","1.41M","-1.39%"
"16-10-2020","132.840","131.200","134.100","130.560","1.98M","1.75%"
"15-10-2020","130.560","132.580","133.160","129.520","2.09M","-2.80%"
"14-10-2020","134.320","134.420","135.620","133.960","1.17M","0.18%"
"13-10-2020","134.080","134.300","134.700","132.780","1.33M","-0.22%"
"12-10-2020","134.380","133.500","134.640","132.640","1.16M","0.99%"
"09-10-2020","133.060","132.340","133.080","131.120","1.51M","0.54%"
"08-10-2020","132.340","131.220","132.820","130.720","1.56M","1.50%"
"07-10-2020","130.380","131.900","131.980","129.480","1.65M","-0.82%"
"06-10-2020","131.460","132.860","132.860","130.720","1.38M","-0.71%"
"05-10-2020","132.400","133.120","133.500","131.500","1.23M","-0.27%"
"02-10-2020","132.760","132.100","133.540","131.500","1.42M","-0.73%"
"01-10-2020","133.740","134.440","134.560","132.440","1.58M","0.74%"
"30-09-2020","132.760","133.000","134.160","131.580","1.91M","-1.04%"
"29-09-2020","134.160","133.920","134.380","133.080","1.29M","-0.37%"
"28-09-2020","134.660","130.980","134.860","130.360","2.40M","3.62%"
"25-09-2020","129.960","131.920","131.960","127.200","2.23M","-1.52%"
"24-09-2020","131.960","130.640","132.200","129.720","1.78M","-0.03%"
"23-09-2020","132.000","134.260","134.840","132.000","1.49M","-0.38%"
"22-09-2020","132.500","132.040","133.880","132.040","2.18M","1.15%"
"21-09-2020","131.000","135.000","135.540","130.440","2.61M","-3.32%"
"18-09-2020","135.500","135.300","138.120","135.060","6.75M","-0.01%"
"17-09-2020","135.520","133.440","136.360","133.120","1.58M","-0.32%"
"16-09-2020","135.960","136.460","137.640","135.100","1.64M","0.50%"
"15-09-2020","135.280","135.980","136.340","134.920","1.38M","-0.21%"
"14-09-2020","135.560","136.720","137.300","135.100","1.09M","0.04%"
"11-09-2020","135.500","136.500","136.900","134.040","1.56M","-0.38%"
"10-09-2020","136.020","138.340","138.480","135.360","1.57M","-1.09%"
"09-09-2020","137.520","132.660","137.920","132.520","1.94M","3.06%"
"08-09-2020","133.440","136.500","136.680","131.880","2.14M","-2.47%"
"07-09-2020","136.820","133.840","137.000","133.420","1.21M","2.98%"
"04-09-2020","132.860","135.380","137.380","130.480","3.15M","-3.25%"
"03-09-2020","137.320","142.440","143.320","136.360","2.36M","-2.95%"
"02-09-2020","141.500","140.260","142.400","139.400","2.28M","2.06%"
"01-09-2020","138.640","139.640","140.800","137.480","1.79M","0.43%"
"31-08-2020","138.040","140.220","140.640","137.580","1.66M","-1.23%"
"28-08-2020","139.760","140.380","140.740","138.800","1.45M","-0.43%"
"27-08-2020","140.360","142.740","142.880","140.080","1.50M","-1.34%"
"26-08-2020","142.260","139.880","142.260","139.240","1.44M","2.15%"
"25-08-2020","139.260","139.220","140.520","138.860","1.46M","0.48%"
"24-08-2020","138.600","137.000","139.320","137.000","1.43M","2.06%"
"21-08-2020","135.800","137.500","138.000","134.700","2.03M","-0.54%"
"20-08-2020","136.540","135.500","136.880","134.780","1.53M","-0.22%"
"19-08-2020","136.840","135.040","137.420","134.800","1.25M","1.12%"
"18-08-2020","135.320","135.280","137.420","134.680","1.58M","-0.25%"
"17-08-2020","135.660","135.000","136.380","135.000","951.67K","0.31%"
"14-08-2020","135.240","136.540","137.180","135.060","1.26M","-1.37%"
"13-08-2020","137.120","137.480","137.840","135.840","1.43M","-0.70%"
"12-08-2020","138.080","136.660","138.140","135.060","1.55M","0.71%"
"11-08-2020","137.100","135.620","138.120","134.560","2.02M","1.60%"
"10-08-2020","134.940","136.520","136.920","134.200","1.49M","-1.66%"
"07-08-2020","137.220","135.460","137.480","134.900","1.53M","1.46%"
"06-08-2020","135.240","135.860","137.840","134.920","1.58M","-0.56%"
"05-08-2020","136.000","136.200","137.160","135.900","1.57M","0.50%"
"04-08-2020","135.320","138.500","138.500","133.760","2.03M","-1.61%"
"03-08-2020","137.540","134.540","138.160","134.300","2.37M","2.81%"
"31-07-2020","133.780","134.000","136.300","133.620","2.53M","0.19%"
"30-07-2020","133.520","139.500","139.500","132.600","2.66M","-4.33%"
"29-07-2020","139.560","137.060","140.060","137.000","1.58M","1.31%"
"28-07-2020","137.760","140.600","140.720","137.000","1.92M","-1.11%"
"27-07-2020","139.300","141.000","141.060","138.100","2.15M","2.70%"
"24-07-2020","135.640","136.840","137.180","134.940","2.91M","-3.98%"
"23-07-2020","141.260","142.800","142.820","141.080","2.01M","-0.69%"
"22-07-2020","142.240","141.520","142.760","140.640","1.50M","0.27%"
"21-07-2020","141.860","141.280","143.200","141.060","2.03M","1.88%"
"20-07-2020","139.240","136.780","139.400","135.800","1.72M","2.46%"
"17-07-2020","135.900","136.200","136.580","135.220","2.28M","0.32%"
"16-07-2020","135.460","136.080","137.020","135.360","2.11M","-1.37%"
"15-07-2020","137.340","135.660","137.780","134.840","2.80M","2.54%"
"14-07-2020","133.940","134.040","134.520","131.180","2.56M","-2.60%"
"13-07-2020","137.520","137.080","138.160","135.760","2.16M","1.84%"
"10-07-2020","135.040","134.520","135.560","133.600","2.11M","0.27%"
"09-07-2020","134.680","137.500","139.720","133.980","4.13M","4.58%"
"08-07-2020","128.780","127.820","129.500","127.660","1.66M","0.00%"
"07-07-2020","128.780","130.320","130.420","127.820","1.78M","-1.48%"
"06-07-2020","130.720","129.680","130.800","129.000","1.96M","2.46%"
"03-07-2020","127.580","128.000","128.300","127.120","1.41M","-0.06%"
"02-07-2020","127.660","125.320","127.660","124.540","2.65M","3.07%"
"01-07-2020","123.860","122.980","124.160","121.440","1.98M","-0.37%"
"30-06-2020","124.320","122.720","124.460","122.180","2.44M","1.54%"
"29-06-2020","122.440","122.320","123.400","121.460","2.61M","0.26%"
"26-06-2020","122.120","122.000","125.060","121.360","2.21M","1.09%"
"25-06-2020","120.800","119.840","121.780","118.120","2.71M","0.58%"
"24-06-2020","120.100","124.140","124.580","120.100","3.18M","-4.30%"
"23-06-2020","125.500","125.600","127.780","124.980","3.19M","1.19%"
"22-06-2020","124.020","121.980","125.480","121.520","2.87M","0.44%"
"19-06-2020","123.480","121.600","124.760","120.920","11.15M","2.56%"
"18-06-2020","120.400","120.300","122.340","119.360","3.55M","0.13%"
"17-06-2020","120.240","118.480","120.740","117.540","3.34M","1.20%"
"16-06-2020","118.820","116.000","119.820","115.300","3.93M","3.90%"
"15-06-2020","114.360","112.600","115.100","111.680","2.82M","-0.82%"
"12-06-2020","115.300","115.300","118.080","113.840","3.26M","-0.93%"
"11-06-2020","116.380","118.560","119.860","116.380","3.44M","-3.39%"
"10-06-2020","120.460","121.400","122.380","119.940","2.33M","-0.18%"
"09-06-2020","120.680","120.480","121.760","119.740","3.69M","0.38%"
"08-06-2020","120.220","120.620","120.960","118.420","2.82M","-0.76%"
"05-06-2020","121.140","120.200","121.380","118.120","4.45M","1.29%"
"04-06-2020","119.600","118.580","120.600","118.020","3.33M","0.47%"
"03-06-2020","119.040","117.000","119.400","116.020","4.16M","2.67%"
"02-06-2020","115.940","116.900","117.000","112.860","4.77M","2.15%"
"29-05-2020","113.500","111.800","115.280","111.220","8.89M","0.80%"
"28-05-2020","112.600","111.900","113.260","110.860","2.72M","0.68%"
"27-05-2020","111.840","111.160","112.940","110.660","3.24M","0.77%"
"26-05-2020","110.980","113.400","113.540","110.600","2.90M","-0.56%"
"25-05-2020","111.600","107.500","111.760","107.320","2.62M","4.91%"
"22-05-2020","106.380","104.860","106.780","104.560","2.47M","-0.37%"
"21-05-2020","106.780","108.360","108.360","106.400","2.16M","-3.10%"
"20-05-2020","110.200","107.780","110.540","107.540","2.93M","1.96%"
"19-05-2020","108.080","108.460","109.200","106.780","3.46M","0.67%"
"18-05-2020","107.360","106.220","108.240","105.780","3.14M","3.49%"
"15-05-2020","103.740","104.860","105.480","103.320","3.45M","-0.15%"
"14-05-2020","103.900","104.420","105.280","101.800","3.94M","-1.98%"
"13-05-2020","106.000","106.980","107.720","105.480","2.95M","-0.80%"
"12-05-2020","106.860","106.080","107.540","105.760","2.30M","0.21%"
"11-05-2020","106.640","107.860","107.900","105.340","2.22M","-1.02%"
"08-05-2020","107.740","108.040","108.320","106.940","2.43M","0.37%"
"07-05-2020","107.340","105.940","108.540","105.620","3.72M","1.94%"
"06-05-2020","105.300","107.900","108.400","104.840","3.92M","-2.90%"
"05-05-2020","108.440","107.660","108.560","105.460","3.03M","1.46%"
"04-05-2020","106.880","106.200","107.280","105.280","4.43M","-1.89%"
"30-04-2020","108.940","110.840","111.800","108.080","4.69M","-0.78%"
"29-04-2020","109.800","109.000","109.900","107.180","2.54M","0.88%"
"28-04-2020","108.840","107.660","110.120","107.600","3.04M","0.96%"
"27-04-2020","107.800","109.000","109.500","107.160","2.11M","1.05%"
"24-04-2020","106.680","106.220","108.060","105.140","2.89M","-1.33%"
"23-04-2020","108.120","108.260","109.320","106.120","2.89M","-0.11%"
"22-04-2020","108.240","108.700","109.300","107.300","2.93M","1.84%"
"21-04-2020","106.280","110.500","111.380","105.560","4.13M","-6.56%"
"20-04-2020","113.740","113.980","114.200","110.280","2.41M","0.60%"
"17-04-2020","113.060","113.020","114.280","112.160","4.54M","2.69%"
"16-04-2020","110.100","110.100","111.060","109.080","2.78M","1.66%"
"15-04-2020","108.300","111.500","111.620","106.820","4.30M","-3.30%"
"14-04-2020","112.000","112.600","114.860","112.000","4.22M","1.82%"
"09-04-2020","110.000","107.500","111.260","105.960","5.23M","4.76%"
"08-04-2020","105.000","104.100","105.240","103.280","2.90M","1.27%"
"07-04-2020","103.680","104.860","105.600","102.320","3.64M","2.25%"
"06-04-2020","101.400","100.700","102.320","99.500","3.35M","4.16%"
"03-04-2020","97.350","96.550","97.840","96.200","2.93M","0.12%"
"02-04-2020","97.230","98.460","98.690","95.060","4.14M","-0.89%"
"01-04-2020","98.100","99.500","100.660","97.220","4.15M","-4.57%"
"31-03-2020","102.800","104.080","104.520","100.300","3.90M","0.61%"
"30-03-2020","102.180","101.020","102.180","99.200","3.08M","2.31%"
"27-03-2020","99.870","102.220","104.040","98.850","4.25M","-3.93%"
"26-03-2020","103.960","96.550","103.960","96.500","5.82M","5.01%"
"25-03-2020","99.000","102.140","102.580","94.720","5.77M","-0.32%"
"24-03-2020","99.320","97.100","99.320","95.100","6.62M","7.79%"
"23-03-2020","92.140","86.810","95.760","86.220","6.89M","0.96%"
"20-03-2020","91.260","91.650","94.520","89.000","10.78M","4.14%"
"19-03-2020","87.630","88.200","90.690","84.020","8.01M","-1.62%"
"18-03-2020","89.070","89.390","90.140","85.660","7.02M","-3.56%"
"17-03-2020","92.360","92.500","95.210","86.650","9.62M","2.90%"
"16-03-2020","89.760","86.520","92.660","82.130","13.19M","-3.14%"
"13-03-2020","92.670","93.380","99.270","90.220","10.93M","1.95%"
"12-03-2020","90.900","95.210","97.030","90.590","13.62M","-9.68%"
"11-03-2020","100.640","101.240","102.720","100.000","6.45M","-0.02%"
"10-03-2020","100.660","100.420","104.500","99.890","10.15M","1.74%"
"09-03-2020","98.940","100.000","102.100","97.470","10.77M","-7.98%"
"06-03-2020","107.520","107.500","108.560","105.040","6.05M","-2.47%"
"05-03-2020","110.240","112.000","112.300","109.100","4.21M","-1.13%"
"04-03-2020","111.500","112.040","113.840","110.900","4.37M","-1.28%"
"03-03-2020","112.940","110.100","115.680","110.100","5.52M","1.75%"
"02-03-2020","111.000","113.000","114.880","109.080","5.68M","-0.50%"
"28-02-2020","111.560","111.260","112.500","109.300","9.26M","-3.44%"
"27-02-2020","115.540","115.760","117.140","113.280","5.57M","-2.71%"
"26-02-2020","118.760","118.400","119.640","113.600","5.13M","-0.44%"
"25-02-2020","119.280","122.120","122.800","118.520","3.55M","-1.62%"
"24-02-2020","121.240","122.120","123.160","120.180","4.29M","-3.90%"
"21-02-2020","126.160","127.240","128.360","125.360","2.84M","-1.28%"
"20-02-2020","127.800","129.580","129.580","127.800","2.04M","-1.27%"
"19-02-2020","129.440","127.760","129.600","127.060","1.92M","1.67%"
"18-02-2020","127.320","126.500","127.580","126.120","1.87M","-0.06%"
"17-02-2020","127.400","127.500","127.800","126.740","1.04M","0.20%"
"14-02-2020","127.140","126.700","127.140","125.940","1.54M","0.27%"
"13-02-2020","126.800","126.620","126.900","124.020","2.10M","-0.02%"
"12-02-2020","126.820","125.100","127.100","125.060","1.86M","1.16%"
"11-02-2020","125.360","124.540","125.820","124.000","1.90M","1.37%"
"10-02-2020","123.660","123.520","123.800","123.060","1.54M","-0.34%"
"07-02-2020","124.080","123.660","124.560","123.380","2.17M","-0.27%"
"06-02-2020","124.420","125.080","125.220","123.160","2.00M","-0.14%"
"05-02-2020","124.600","122.660","125.180","122.540","2.73M","1.32%"
"04-02-2020","122.980","120.420","123.060","120.300","2.47M","2.48%"
"03-02-2020","120.000","118.920","120.220","118.140","2.49M","1.85%"
